word,phonetic,pos,meaning,example,example_zh
mural,,adj.,墙壁的 n壁画,,
muscle,,n.,肌肉,,
muscular,,adj.,肌肉发达的，强壮的,,
muscularly,,adj.,肌肉的,,
muse,,v.,沉思， 冥想 n. 灵感,,
museum,,n.,博物馆,,
mushroom,,n.,蘑菇,,
musical,,adj.,"音乐的,悦耳的",,
musician,,n.,音乐家,,
musicologist,,n.,音乐学者,,
mussel,,n.,"[动]贻贝, 蚌类",,
mustard,,n.,"芥菜, 芥末",,
mute,,adj.,"哑的,不发音的 vt消除(声音)",,
mutoscope,,n.,(早期的)电影放映机,,
mutual,,adj.,"相互的,共有的",,
mutualism,,n.,"互助论,互利共生",,
mutually,,adv.,"互相地, 互助",,
my,,pron.,我的,,
mycology,,n.,[植]真菌学,,
myopic,,adj.,近视的； 缺乏远见的,,
myriad,,adj.,无数的 n无数,,
mysterious,,adj.,神秘的,,
mysteriously,,adv.,"神秘地, 故弄玄虚地",,
mystery,,n.,"神秘,神秘的事物",,
mystical,,adj.,神秘的,,
mystify,,v.,迷惑,,
mystique,,n.,"神秘性,奥秘",,
myth,,n.,神话,,
mythical,,adj.,"神话的, 虚构的",,
mythological,,adj.,神话(学)的,,
mythology,,n.,神话,,
myxoma,,n.,[医]粘液瘤,,
nail,,n.,"指甲,钉子 v. 将钉牢",,
naive,,adj.,天真的,,
naked,,adj.,"裸体的, 无遮盖的",,
name,,n.,名字 v. 命名,,
namely,,adv.,"即,也就是",,
nap,,n.,小睡， 打盹,,
narcosis,,n.,"昏迷状态, 麻醉",,
narcotic,,n.,"麻醉药,镇静剂 adj. 麻醉的",,
narrate,,v.,"叙述,作解说",,
narration,,n.,叙述,,
narrative,,n.,"故事,叙述 adj. 叙述的",,
narrator,,n.,讲述者,,
narrow,,adj.,"狭窄(隘)的,勉强的 v. 变窄,压缩",,
narrower,,adj.,"有限的, 精密的 n. 海峡",,
narrowly,,adv.,"勉强地, 精细地",,
nation,,n.,"国家,民族",,
national,,adj.,"国家的,民族的",,
nationalism,,n.,"民族主义, 国家主义",,
nationalistic,,adj.,国家主义的,,
nationally,,adv.,"全国性地, 在全国范围内",,
nationwide,,adj.,全国性的,,
native,,adj.,"本国的,本土的,当地的 n. 本地人",,
naturalism,,n.,自然主义,,
naturalist,,n.,自然主义者,,
naturalistic,,adj.,"自然的, 自然主义的",,
nature,,n.,"自然(界),本性",,
nauseous,,adj.,恶心的； 令人作呕的， 令人厌恶的,,
naval,,adj.,海军的,,
navigable,,adj.,"可航行的,可操纵的",,
navigate,,v.,"航行,航海",,
navigation,,n.,"航海,航行",,
navigational,,adj.,"导航的, 航行的",,
navigator,,n.,航海家,,
neanderthal,,adv.,穴居人的,,
near,,adv.,在近处 v&prep. 靠(接)近 adj. 接近的,,
nearby,,adj.,"附近的,邻近的 adv. 在附近",,
nearly,,adv.,"几乎,差不多",,
nearness,,n.,"靠近, 接近",,
neat,,adj.,"整洁的, 灵巧的, 优雅的",,
neatness,,n.,"整洁, 干净",,
nebula,,n.,星云,,
nebular,,adj.,[天]星云的,,
necessary,,adj.,"必要的,必然的 n. 必需品",,
necessitate,,v.,"使成为必需,迫使",,
necessity,,n.,"需要,必需品",,
neck,,n.,"脖子, 颈",,
necklace,,n.,项链,,
necrosis,,n.,坏死,,
nectar,,n.,"[希神] 神酒, 任何美味的饮料, 花蜜",,
needle,,n.,"针 v. 缝纫,刺激",,
needlefish,,n.,[动] 颌针鱼(一种长嘴便鳞之海鱼),,
needlelike,,adj.,针状的,,
needless,,adj.,"不需要的, 不必要的",,
needlework,,n.,"刺绣, 缝纫",,
needy,,adj.,"贫困的, 缺乏生活必需品的",,
negate,,v.,"否定, 打消",,
negative,,adj.,"否定的,消极的",,
neglect,,,vt&n. 忽视，忽略,,
negligent,,adj.,忽略的； 疏忽的； 粗心大意的,,
negligible,,adj.,"可以忽略的, 不予重视的",,
negligibly,,adv.,"可忽略不计地, 微不足道地, 极小地",,
negotiate,,v.,"商议, 谈判",,
negotiation,,n.,"商议, 谈判",,
neighbor,,n.,"邻居,邻国",,
neighborhood,,n.,"附近,邻近",,
neither,,,a&pron. 两者都不 conj. 既不也不,,
neoclassical,,adj.,新古典主义的,,
neolithic,,adj.,新石器时代的,,
neon,,n.,[化]氖,,
neonate,,n.,初生婴儿,,
nephew,,n.,"侄子, 外甥",,
neptune,,n.,[天]海王星,,
nerve,,n.,"神经,胆量",,
nervous,,adj.,"紧张的,不安的",,
nest,,v.,做窝，筑巢 n. 巢， 窝,,
nestle,,v.,"依偎,（舒适地）安顿",,
nestling,,n.,"尚未离巢的小鸟,婴孩",,
net,,n.,"网, 网络",,
netherland,,n.,荷兰,,
netherlands,,n.,荷兰[国家],,
network,,n.,"网络,网状物",,
neurilemmal,,adj.,"神经膜的, 神经鞘的",,
neuroglia,,n.,[解]神经胶(质),,
neuron,,n.,"[解]神经细胞,神经元",,
neurospora,,n.,[微]脉孢菌,,
neurotransmitter,,n.,[生化]神经传递素,,
neutral,,adj.,"中立的, 中性的",,
neutrality,,n.,"中立, 中性",,
neutralize,,v.,压制,,
neutron,,n.,中子,,
nevada,,n.,内华达州(美国西部内陆州),,
never,,adv.,"决不,从未",,
nevertheless,,adv.,"尽管如此 conj. 然而,不过",,
nevus,,n.,[医]痣,,
newberry,,n.,纽伯里,,
newborn,,n.,婴儿,,
newcomer,,n.,新来的人；移民,,
newly,,adj.,"重新,最近",,
news,,n.,"新闻,消息",,
newscast,,n.,<美>新闻广播,,
newsletter,,n.,时事通讯,,
newspaper,,n.,报纸,,
newsprint,,n.,新闻纸,,
newsworthy,,adj.,有报导价值的,,
next,,,n&a. 下一个的 prep. 靠近,,
niche,,n.,"壁龛,合适的职务(环境、位置等)",,
nick,,n.,小伤口，刻痕,,
nickel,,n.,"镍, 镍币",,
nickname,,n.,"绰号, 昵称",,
nicotine,,n.,尼古丁,,
night,,n.,"夜,夜晚",,
nightmare,,n.,噩梦； 无法摆脱的恐惧； 可怕的事,,
nighttime,,n.,夜间,,
nile,,n.,尼罗河,,
nimble,,adj.,敏捷的， 灵活的,,
nine,,num.,"九,九个",,
nineteen,,num.,十九,,
ninety,,num.,九十,,
nitinol,,n.,[冶]镍钛诺(镍和钛的非磁性合金),,
nitrate,,n.,"[化]硝酸盐, 硝酸钾",,
nitric,,adj.,"[化]氮的, 含氮的",,
nitrogen,,n.,氮,,
nobility,,n.,"高贵,贵族",,
noble,,adj.,"高尚的,贵族的",,
nobody,,pron.,"无人, 没有任何人",,
nocturnal,,adj.,夜行性的； 夜间发生的,,
nodule,,n.,节结,,
noise,,n.,"喧闹声, 噪声",,
noisily,,adv.,吵闹地,,
noisy,,adj.,"吵杂的, 聒噪的",,
nomad,,n.,"游牧部落的人,流浪者 adj. 游牧的",,
nomadic,,adj.,"游牧的, 流浪的",,
nomadism,,n.,"游牧,流浪",,
nominal,,adj.,名义上的； 微不足道的,,
nominate,,v.,"提名, 推荐",,
nominee,,n.,被提名者， 被任命者,,
nonagricultural,,adj.,非农业的,,
nonchalant,,adj.,"若无其事的, 不关心的, 冷淡的",,
nonconformist,,adj.,不信奉英国国教的 n非国教徒,,
nonconformity,,n.,不信奉国教,,
none,,adv.,"决不,毫不 pron. 一个也没有",,
nonelectronic,,adj.,非电子的,,
nonessential,,adj.,非本质的,,
nonetheless,,adv.,"虽然如此,但是",,
nonfiction,,n.,非小说的散文文学,,
nonfunctional,,adj.,不运行的,,
nonhuman,,adj.,非人类的,,
nonliving,,adj.,"无生命的, 非活体的",,
nonnative,,n.,"非本地的, 非本地人",,
nonporous,,adj.,无细孔的,,
nonproductive,,adj.,非生产性的,,
nonself,,n.,(有机体的)异物,,
nonsense,,n.,"胡说, 废话",,
nonstop,,adj.,"不断的,直达的 adv. 不休息地",,
nonthreatening,,adj.,非胁迫的,,
nontraditional,,adj.,非传统的,,
nonverbal,,adj.,非语言的,,
nor,,conj.,也不,,
norm,,n.,"标准,规范",,
normal,,adj.,"正常的,正规的",,
normally,,adv.,通常地； 正常地,,
norman,,,n&a. 法国诺曼第人(的),,
northeast,,,n&a. 东北(的),,
northeastern,,adj.,"东北方的, 在东北的",,
northern,,adj.,"北方的,北部的",,
northerner,,n.,"北国人, 北方人",,
northward,,adv.,向北 adj. 向北的,,
northwest,,,n&a. 西北方(的),,
norway,,n.,挪威(北欧国家),,
norwegian,,adj.,"挪威的 n挪威人, 挪威语",,
nose,,n.,鼻,,
nostalgia,,n.,"乡愁, 怀旧之情",,
nostalgic,,adj.,"乡愁的, 怀旧的",,
nostril,,n.,鼻孔,,
nosy,,adj.,爱管闲事的， 好打听的,,
notable,,adj.,"值得注意的, 显著的",,
notably,,adv.,显著地；著名地,,
notate,,vt.,以符号表示， 把…写成记号,,
notation,,n.,符号,,
notch,,n.,"槽口,刻痕 v. 刻凹痕",,
note,,n.,"便条,笔记 v. 注意,记录",,
notebook,,n.,"笔记簿, 笔记本",,
noted,,adj.,著名的,,
noteworthy,,adj.,显著的， 值得注目的,,
nothing,,pron.,没有什么 n. 没有 adv. 毫不,,
notice,,n.,通知 v. 注意到,,
noticeable,,adj.,显而易见的,,
noticeably,,adv.,显著地，显然,,
notify,,vt.,通报,,
notion,,n.,"概念,观念,想法",,
notorious,,adj.,臭名昭著的,,
notoriously,,adv.,"臭名昭著地, 众所周知地",,
notwithstanding,,prep.,／ ad尽管,,
nourish,,v.,"滋养, 使健壮,",,
nourishment,,n.,"食物, 营养品",,
nouveau,,adj.,"新近到达的,最近产生的",,
novel,,n.,"小说,长篇故事",,
novelist,,n.,(长篇)小说家,,
novelty,,n.,"新颖, 新奇事物",,
november,,n.,十一月(略作Nov),,
novice,,n.,生手， 新手； 新信徒,,
nowadays,,adv.,"现今, 现在",,
nowcasting,,n.,预告,,
nowhere,,adv.,"无处,任何地方都不",,
noxious,,adj.,有害的,,
nozzle,,n.,"管口, 喷嘴",,
nss,,n.,卫星导航系统(供氮系统),,
nuclear,,adj.,"核子的, 原子能的",,
nucleic,,adj.,核的,,
nucleus,,n.,核子,,
nude,,adj.,裸体的,,
numeral,,n.,数字,,
numeric,,adj.,数字的,,
numerical,,adj.,"数字的, 用数表示的",,
numerous,,adj.,"众多的,许多的",,
nurse,,n.,"护士,保姆 v. 护理,照料",,
nursery,,n.,托儿所,,
nursing,,n.,"看护, 养育",,
nurture,,n.,"养育,教育 v. 养育,给与营养物",,
nut,,n.,坚果,,
nutrient,,n.,营养品 adj. 营养的,,
nutrition,,n.,"营养, 营养学",,
nutritional,,adj.,"营养的,滋养的",,
nutritionally,,adv.,"在营养上, 营养方面",,
nutritionist,,n.,营养学家,,
nutritious,,adj.,"有营养的, 滋养的",,
nutritive,,adj.,营养的 n. 营养物,,
nylon,,n.,尼龙,,
nystatin,,n.,[微]制霉菌素,,
oak,,n.,"橡树,橡木",,
oakland,,n.,奥克兰(美国加利福尼亚州西部城市),,
oasis,,n.,"(沙漠中)绿洲,舒适的地方",,
oat,,n.,"[植]燕麦, 麦片粥",,
obedience,,n.,"服众, 顺从",,
obedient,,adj.,"顺从的,孝顺的",,
obey,,v.,"服从, 顺从",,
obituary,,n.,讣闻， 讣告,,
objectify,,v.,"使客观化,具体化",,
objective,,n.,"目标,目的a客观的",,
objectively,,adv.,客观地,,
obligate,,v.,使负义务 a有责任的,,
obligation,,n.,"义务, 职责, 债务",,
oblige,,v.,迫使；施恩于,,
obliterate,,v.,"涂去, 删除, 使湮没",,
oblivious,,adj.,"没注意到, 健忘的",,
oblong,,adj.,矩形的，长方形的；椭圆形的 n. 矩形， 长方形； 椭圆形,,
obscene,,adj.,淫秽的， 下流的； 骇人听闻的； 可憎的， 可恶的,,
obscure,,adj.,"暗的 vt使暗,使不明显",,
observation,,n.,"观察,观测",,
observatory,,adj.,"天文台,气象台",,
observe,,v.,"注意到,观察,监视",,
observer,,n.,"观测者, 观察员",,
obsess,,v.,"迷住, 使困扰",,
obsession,,n.,"迷住, 困扰",,
obsidian,,n.,[矿]黑曜石,,
obsolete,,adj.,"已废弃的, 过时的",,
obstacle,,n.,"障碍, 妨害物",,
obstruct,,v.,阻塞，堵塞,,
obstruction,,n.,"阻塞, 妨碍",,
obtain,,v.,"获得,得到",,
obvious,,adj.,"明显的,显而易见的",,
obviously,,adv.,明显地,,
occasion,,n.,"场合,时机",,
occasional,,adj.,"偶然的,临时的",,
occasionally,,adv.,"有时候,偶而",,
occupancy,,n.,占有,,
occupant,,n.,"占有者, 居住者",,
occupation,,n.,"职业, 占有",,
occupational,,adj.,职业的,,
occupy,,v.,"占,占领",,
occur,,vi.,发生， 出现； 存在于,,
occurrence,,n.,"发生,出现",,
oceania,,n.,大洋洲,,
oceanic,,adj.,海洋的,,
oceanographer,,n.,"海洋学者, 海洋研究者",,
oceanographic,,adj.,海洋学的,,
oceanography,,n.,海洋学,,
ocher,,n.,"黄土, 赭土",,
october,,n.,十月(略作Oct),,
octopus,,n.,章鱼,,
odd,,adj.,"奇特的,奇数的 n. [ pl]机会",,
odor,,n.,气味,,
odorous,,adj.,有气味的， 难闻的； 香的， 芬芳的,,
off,,adv.,"掉(下),离开,停止",,
offend,,v.,"犯罪, 冒犯",,
offensive,,adj.,"冒犯的, 无礼的",,
offer,,,"n&vt. 给予,提供",,
offering,,n.,"提供, 奉献物",,
office,,n.,"办公室,事务所",,
officeholder,,n.,"官员,公务员",,
official,,n.,"官员 adj. 官方的,正式的",,
officially,,adv.,"职务上, 正式",,
officious,,adj.,爱发号施令的， 爱指手画脚的,,
offset,,v.,补偿，抵消,,
offshoot,,n.,"分支, 支流",,
offshore,,,"a&ad. 离岸的,近海的",,
offspring,,n.,"儿女,子孙",,
oft,,adv.,"常常, 再三",,
ogallala,,n.,奥加拉拉(美国地名),,
ohio,,n.,俄亥俄州(美国州名),,
oilskin,,n.,"油布, 防水布",,
oily,,adj.,"油的, 油滑的",,
oklahoma,,n.,俄克拉荷马州,,
olfactory,,adj.,嗅觉的,,
olive,,n.,橄榄树,,
oliver,,n.,脚踏铁槌,,
omission,,n.,"冗长,疏漏",,
omit,,v.,"省略,遗漏",,
omnibus,,n.,"公共汽车, 精选集 a综合性的",,
omnipotent,,adj.,"全能的, 无所不能的",,
once,,adv.,"一次,曾经 conj. 一旦…(就…)",,
oneness,,n.,"单一, 统一",,
onetime,,adj.,"从前的, 一度的 adv. 从前",,
ongoing,,adj.,正在进行的,,
onion,,n.,洋葱,,
onlooker,,n.,旁观者,,
onrushing,,adj.,猛冲的,,
onset,,n.,开始；攻击,,
onslaught,,n.,冲击,,
onstage,,adj.,"台上的,舞台表演区的",,
ontario,,n.,安大略湖[北美洲],,
onto,,prep.,在之上,,
onward,,adj.,"向前的 adv. 向前,在前面",,
ooze,,n.,软泥 v渗出,,
opal,,n.,蛋白石,,
opaque,,adj.,"不透明的,难懂的",,
open,,adj.,"开的,开放的 v. 开",,
opening,,n.,"开口, 开始",,
openly,,adv.,"不隐瞒地, 公然地",,
opera,,n.,歌剧,,
operant,,adj.,运转中的；生效的；操作性的 n. 起作用的人,,
operate,,v.,"操作,运转",,
operation,,n.,"运转,操作,实施",,
operational,,adj.,"操作的, 运作的",,
operator,,n.,"操作员, 技工",,
opinion,,n.,"意见,看法",,
opponent,,adj.,对立的 n. 对手,,
opportunist,,n.,"机会主义者,投机取巧者",,
opportunistic,,adj.,"机会主义的, 投机取巧的",,
opportunity,,n.,机会,,
oppose,,v.,"反对,对抗",,
opposed,,adj.,反对的； 截然不同的,,
opposite,,adj.,"相对的,对面的 n. 相反的事物",,
oppositely,,adv.,"相反地, 相对地",,
opposition,,n.,"反对,相反",,
oppressive,,adj.,压迫的， 压制的； 令人焦虑的,,
optic,,adj.,眼的；视觉的；光学上的 n. 光学仪器,,
optical,,adj.,"视觉的, 光学的",,
optimal,,adj.,最理想的,,
optimistic,,adj.,乐观的,,
optimization,,n.,"最佳化, 最优化",,
optimize,,vt.,使最优化； 充分利用,,
optimum,,,n&a. 最适宜(的),,
option,,n.,"选项, 选择权",,
optional,,adj.,可以任选的， 非强制的,,
optometrist,,n.,"验光师, 视力测定者",,
oral,,adj.,口头的,,
orange,,n.,橘子,,
oratorio,,n.,清唱剧， 宗教剧,,
orbit,,n.,轨道 v. (绕…)作轨道运行,,
orbital,,adj.,轨道的,,
orchestra,,n.,管弦乐队,,
orchestral,,adj.,"管弦乐的,管弦乐队的",,
orchid,,n.,兰花,,
ordeal,,n.,折磨； 严峻考验,,
orderly,,adj.,整齐的，有秩序的,,
ordinal,,adj.,序数的；顺序的 n. 序数词,,
ordinance,,n.,法令，条例,,
ordinarily,,adv.,平常地；普通地,,
ordinary,,adj.,"平常的,普通的",,
ordinate,,n.,纵坐标,,
ordnance,,n.,军火,,
ore,,n.,矿石,,
oregon,,n.,俄勒冈州(美国州名),,
organ,,n.,"器官,机构",,
organic,,adj.,"有机(体)的,有机物的",,
organically,,adv.,"器官上地, 有机地",,
organism,,n.,生物， 有机物； 有机体,,
organization,,n.,"组织,机构,团体",,
organizational,,adj.,组织的,,
organize,,v.,"组织,安排",,
orient,,v.,"使适应,使朝向 n东方",,
orientation,,n.,方向，目标,,
origin,,n.,"起源,来源",,
original,,adj.,"原始的,最初的",,
originality,,n.,独创性,,
originally,,adv.,"最初,原先",,
originate,,v.,"起源于,创始",,
originator,,n.,"创始人, 发起人",,
orleans,,n.,奥尔良[法国],,
ornament,,,"n&vt. 装饰(品),美化",,
ornamental,,adj.,装饰的 n装饰品,,
ornamentation,,n.,装饰,,
ornate,,adj.,"华丽的, 装饰的",,
ornithology,,n.,鸟类学,,
orogeny,,n.,[地] 山岳之形成,,
orphanage,,n.,"孤儿院, 孤儿身份",,
orthodox,,adj.,传统的； 正统的,,
orthopteran,,n.,直翅类的昆虫,,
oscillate,,v.,振荡,,
osprey,,n.,"白色的羽毛, 鱼鹰",,
ostracize,,v.,"(古希腊)贝壳放逐法, 放逐, 排斥",,
ostrich,,n.,鸵鸟,,
otherwise,,conj.,"否则 adv. 否则,除此以外",,
otter,,n.,"水獭, 水獭皮",,
ought,,aux.,"应当, 应该",,
ounce,,n.,盎司,,
our,,pron.,我们的,,
ourselves,,pron.,我们自己,,
oust,,v.,"剥夺,取代,罢免",,
outbreak,,n.,"爆发, 发作",,
outbuilding,,n.,"[建]外屋, (指车库, 谷仓等)",,
outcome,,n.,"结果, 成果",,
outcrop,,n.,露出地面的岩层,,
outcry,,n.,大声疾呼,,
outdoor,,adj.,"室外的, 户外的",,
outermost,,adj.,"最外方的,离中心最远的",,
outfit,,n.,"用具, 全套装配, vt配备, 装备",,
outflow,,n.,流出(物),,
outgas,,vt.,除去气,,
outgassing,,n.,除气 v除气 a释气的,,
outgoing,,adj.,外向的,,
outlaw,,vt.,宣布…为非法 n. 罪犯， 歹徒， 亡命之徒； 被剥夺法律权益者,,
outlet,,n.,"出口, 出路",,
outline,,n.,"大纲 v. 描画轮廓,略述",,
outlive,,vt.,比…长命， 比…耐久,,
outlook,,n.,"景色, 展望",,
outlying,,adj.,远离中心的，偏僻的,,
outnumber,,v.,"数目超过, 比多",,
outpouring,,n.,"倾泄, 流出, 流露",,
output,,n.,"产量,输出",,
outrage,,n.,暴行；,,
outrageous,,adj.,残暴的； 骇人的； 反常的， 过度的,,
outrageously,,adv.,令人不能容忍地； 肆无忌惮地,,
outrigger,,n.,(承力外伸)支架,,
outright,,adj.,"直率的, 彻底的 ad直率地, 彻底地",,
outside,,,"prep&n&ad&a. (在,向)的外面(的)",,
outsider,,n.,"外行, 局外人",,
outskirt,,n.,"外边, 郊区",,
outspoken,,adj.,直言不讳的， 坦率的,,
outstanding,,adj.,"优秀的, 突出的,",,
outward,,adj.,外表(面)的 adv. 向外,,
outwash,,n.,[地质]冰水沉积,,
outweigh,,v.,在重量(或价值等)上超过,,
outwit,,v.,"瞒骗, 以智取胜",,
outwork,,n.,外包活,,
oval,,,"n&a. 卵形(的), 椭圆(的)",,
oven,,n.,烤箱,,
overact,,v.,把表演得过火； 表现做作,,
overall,,adj.,"全部的,全面的",,
overbalance,,v.,失去平衡,,
overburden,,v.,"装载过多, 负担过多",,
overcast,,v.,"遮盖,变暗 n. 覆盖, 阴天",,
overcharge,,v.,"讨价过高,夸张,过度充电",,
overcome,,v.,"战胜,克服",,
overconfident,,adj.,"自负的, 过于自信的",,
overcrowd,,v.,过度拥挤,,
overcultivation,,n.,耕种过度,,
overdue,,adj.,过期未付的， 逾期的； 过度的， 过火的； 迟到的， 延误的,,
overestimate,,,vt&n. 评价过高,,
overexploitation,,n.,"(对资源等的)过度开采,(对工人等的)过度剥削",,
overflow,,v.,泛滥， 溢出 n. 溢出； 容纳不下的物,,
overgeneralize,,v.,太笼统地概括,,
overgraze,,vt.,使过度放牧,,
overgrow,,v.,长满,,
overhang,,v.,"悬于之上,悬垂 n. 屋檐",,
overhaul,,n.,仔细检查； 彻底检修 vt. 仔细检查； 彻底检修,,
overhead,,,ad& a. 在头顶上(的),,
overheat,,v.,使过热， 变得过热,,
overirrigation,,n.,过量灌溉,,
overkill,,n.,过度的杀伤威力 v. 超量杀伤,,
overland,,adj.,"/ad经过陆地的, 陆上的",,
overlap,,v.,"重叠, 重复",,
overlie,,v.,躺在上面,,
overload,,v.,使超载 n超载,,
overlook,,,"v&n. 俯瞰,忽视",,
overly,,adv.,"过度地, 极度地",,
overnight,,,ad& a. (在)整夜(的)；突然(的),,
overprint,,,"vt& n. 套印, 印戳",,
overproduction,,n.,生产过剩,,
override,,v.,不顾，否决,,
overrun,,n.,"泛滥成灾 v超过, 泛滥",,
oversea,,adj.,"外国的, 海外的",,
overseas,,adv.,在海外，在国外 adj. 海外的， 国外的,,
oversee,,v.,监督，监管,,
overshadow,,v.,"遮蔽, 使失色",,
oversight,,n.,"疏忽, 看管",,
