word,phonetic,pos,meaning,example,example_zh
momentary,,adj.,瞬息间的，片刻的,,
monday,,n.,星期一,,
monetary,,adj.,货币的,,
money,,n.,货币；金钱；财富,,
monitor,,v.,监控；监听,,
monkey,,n.,猴子，猿,,
monster,,n.,怪物；畸形的动植物,,
monstrous,,adj.,极大的；可怕的,,
month,,n.,月，月份,,
monthly,,adj.,每月的 adv. 每月,,
monument,,n.,纪念碑；纪念馆,,
monumental,,adj.,"纪念碑的,不朽的",,
mood,,n.,心情,,
moody,,adj.,"易怒的, 情绪化的",,
moon,,n.,月球，月亮；卫星,,
mop,,n.,拖把，墩布；洗碗刷,,
moral,,adj.,"精神上的, 道德的",,
morality,,n.,道德，美德，品行,,
more,,adj.,更多的 adv. 更,,
moreover,,adv.,再者，加之，此外,,
morning,,n.,早晨，上午,,
mortal,,adj.,终有一死的；致死的,,
mortgage,,n.,抵押贷款 v. 抵押,,
mosquito,,n.,蚊子,,
most,,,"det,pron. 最多的 adv. 最，很",,
mostly,,adv.,主要的，大部分,,
motel,,n.,汽车旅馆,,
mother,,n.,母亲，妈妈,,
motion,,n.,运动；手势；提议,,
motivate,,v.,促动，激发，诱导,,
motivation,,n.,激励，刺激,,
motive,,n.,动机，目的,,
motor,,n.,发动机；机动车,,
motorway,,n.,汽车道，快车路,,
mould,,n.,模子，模型 v. 浇铸,,
mount,,v.,登上，爬上 n. …山,,
mountain,,n.,山，山岳；山脉,,
mountainous,,adj.,多山的；山一般的,,
mourn,,v.,哀痛，哀悼,,
mouse,,n.,鼠，耗子,,
mouth,,n.,嘴，口，口腔,,
mouthful,,n.,满口，一口,,
move,,v.,移动；感动 n. 动,,
movement,,n.,动作，活动；移动,,
movie,,n.,电影；电影院,,
much,,adv.,非常，很 det. 许多的,,
mud,,n.,软泥，泥浆,,
muddy,,adj.,多泥的，泥泞的,,
mug,,n.,大杯,,
mule,,n.,"骡子,十分固执的人",,
multicultural,,adj.,融合多种文化的,,
multiple,,adj.,多的；多种的,,
multiplication,,n.,乘法；增加,,
multiply,,v.,乘；使增加,,
municipal,,adj.,市政府的,,
murder,,n.,谋杀，凶杀 v. 谋杀，凶杀,,
murderer,,n.,杀人犯，凶手,,
murderous,,adj.,杀人的，残忍的；凶残的；蓄意谋杀的,,
muscle,,n.,肌肉，肌；体力,,
muscular,,adj.,肌肉发达的，强健的,,
museum,,n.,博物馆；展览馆,,
mushroom,,n.,蘑菇，菌类植物,,
music,,n.,音乐，乐曲；乐谱,,
musical,,adj.,音乐的,,
musician,,n.,音乐家；作曲家,,
must,,v.,必须；必然要,,
mute,,adj.,缄默的 n. 哑巴,,
mutter,,v.,轻声低语；抱怨,,
mutton,,n.,羊肉,,
mutual,,adj.,相互的,,
mutually,,adv.,互相地,,
my,,,det. 我的,,
myself,,pron.,我自己；我亲自,,
mysterious,,adj.,神秘的；难以理解的,,
mystery,,n.,迷，神秘的事物,,
myth,,n.,神话,,
mythical,,adj.,"神话的, 虚构的",,
mythology,,n.,神话,,
nail,,n.,钉；指甲 v. 钉,,
naked,,adj.,裸体的；无遮敝的,,
name,,n.,名字；名誉 v. 说出,,
namely,,adv.,即，也就是,,
nap,,n.,小睡，打盹，瞌睡,,
napkin,,n.,餐巾（纸）,,
narrate,,v.,"叙述,作解说",,
narration,,n.,叙述；故事；叙述法,,
narrative,,n.,叙述文， 故事； 叙述， 讲述,,
narrator,,n.,讲述者,,
narrow,,adj.,狭窄的,,
narrowly,,adv.,"勉强地, 精细地",,
nasty,,adj.,龌龊的；淫猥的,,
nation,,n.,国家；民族,,
national,,adj.,民族的；国家的,,
nationalism,,n.,"民族主义, 国家主义",,
nationality,,n.,国籍；民族，族,,
nationwide,,adj.,全国性的,,
native,,adj.,本土的 n. 本地人,,
natural,,adj.,自然界的；天然的,,
naturally,,adv.,自然地；天然地,,
nature,,n.,大自然；本性；性质,,
naughty,,adj.,顽皮的，淘气的,,
naval,,adj.,海军的，军舰的,,
navigation,,n.,航行；航海术,,
navy,,n.,海军,,
near,,adv.,近，接近 adj. 近的,,
nearby,,adj.,附近的 adv. 在附近,,
nearly,,adv.,差不多,,
neat,,adj.,整洁的,,
necessarily,,adv.,必然，必定,,
necessary,,adj.,必要的；必然的,,
necessitate,,vt.,成为必要， 需要,,
necessity,,n.,必要性；必然性,,
neck,,n.,颈，脖子,,
necklace,,n.,项链，项圈,,
need,,v.,需要,,
needle,,n.,针；编织针,,
needless,,adj.,不需要的,,
needy,,adj.,贫穷的,,
negate,,v.,"否定, 打消",,
negative,,adj.,消积的；否定的,,
neglect,,v.,疏忽；忽视,,
negotiate,,v.,谈判，协商，交涉,,
negotiation,,n.,协商,,
negro,,n.,黑人,,
neighbor,,n.,邻居 adj. 邻近的 v. 友好；毗邻而居,,
neighborhood,,n.,地区,,
neighbour,,n.,邻居，邻人；邻国,,
neighbourhood,,n.,附近地区（的居民）；邻近,,
neither,,adj.,（两者）都不的,,
nephew,,n.,侄子，外甥,,
nerve,,n.,神经；勇敢，胆量,,
nervous,,adj.,神经的；易激动的,,
nest,,n.,巢；窝，穴,,
net,,n.,网，网状物；互联网,,
network,,n.,网状物；网络,,
neutral,,adj.,中立的,,
neutrality,,n.,中立,,
neutralize,,v.,压制,,
never,,adv.,永不，决不；不,,
nevertheless,,conj.,然而 adv. 仍然,,
new,,adj.,新的；新近出现的,,
newly,,adv.,新近，最近,,
news,,n.,新闻；消息,,
newspaper,,n.,报纸，报,,
newsstand,,n.,报摊， 杂志摊,,
next,,adj.,紧接的；贴近的,,
nice,,adj.,美好的，令人愉快的,,
nickel,,n.,镍；镍币,,
niece,,n.,侄女，外甥女,,
night,,n.,夜，夜间,,
nightmare,,n.,噩梦； 可怕的事物， 无法摆脱的恐惧,,
nine,,num.,九，九个,,
nineteen,,num.,十九，十九个,,
ninety,,num.,九十，九十个,,
ninth,,num.,第九 n. 九分之一,,
nitrogen,,n.,氮,,
no,,adv.,不；并不 adj. 没有,,
nobility,,n.,"高贵,贵族",,
noble,,adj.,贵族的；高尚的,,
nobody,,pron.,谁也不；无人,,
nod,,v.,点（头）；点头表示,,
noise,,n.,喧闹声；响声；噪声,,
noisy,,adj.,喧闹的；嘈杂的,,
none,,pron.,没有人；没有一点 adv. 毫不,,
nonsense,,n.,胡说，废话,,
noon,,n.,正午，中午,,
nor,,conj.,既不…也不…；也不,,
norm,,n.,标准，规范；平均数,,
normal,,adj.,正常的，普通的,,
normalization,,n.,正常化，标准化,,
normally,,adv.,通常；正常地,,
north,,n.,北，北方 adj. 北方的,,
northeast,,n.,东北 adj. 位于东北的,,
northeastern,,adj.,"东北方的, 在东北的",,
northern,,adj.,北方的，北部的,,
northwest,,n.,西北 adj. 位于西北的,,
nose,,n.,鼻子,,
nosy,,adj.,爱管闲事的， 好打听的,,
not,,adv.,不，没有,,
notable,,adj.,值得注意的；著名的,,
notation,,n.,记号， 标记法,,
note,,n.,笔记；便条；注释,,
notebook,,n.,笔记本，期票簿,,
nothing,,n.,没有东西 adv. 毫不,,
notice,,v.,注意 n. 注意；通知,,
noticeable,,adj.,显而易见的,,
notification,,n.,通知， 告示； 通知书,,
notify,,vt.,通知， 告知， 报告,,
notion,,n.,概念， 观念； 意图， 想法， 念头,,
noun,,n.,名词,,
nourish,,vt.,提供养分， 养育,,
nourishment,,n.,食物；营养（情况）,,
novel,,n.,小说 adj. 新的,,
novelist,,n.,(长篇)小说家,,
novelty,,n.,新颖；新奇的事物,,
november,,n.,十一月,,
now,,adv.,现在；立刻,,
nowadays,,adv.,现今，现在,,
nowhere,,adv.,任何地方都不,,
nuclear,,adj.,原子核的,,
nucleus,,n.,核，（原子）核；核心,,
nude,,adj.,裸体的,,
nuisance,,n.,讨厌的人（东西）,,
number,,n.,数，数字；号码,,
numerous,,adj.,为数众多的；许多,,
nurse,,n.,护士；保姆 v. 看护,,
nursery,,n.,托儿所；苗圃,,
nut,,n.,坚果，干果；螺母,,
nutrient,,n.,营养品 adj. 营养的,,
nutrition,,n.,营养,,
nutritious,,adj.,营养的,,
nylon,,n.,尼龙，耐纶,,
oak,,n.,栎属植物；栎木，橡木,,
oar,,n.,浆，橹,,
obedience,,n.,服从，顺从,,
obedient,,adj.,服从的，顺从的,,
obese,,adj.,肥胖的，过胖的,,
obesity,,n.,肥胖,,
obey,,v.,顺从,,
object,,n.,物，物体；目的,,
objection,,n.,反对,,
objective,,adj.,客观的；无偏见的,,
obligation,,n.,义务， 责任,,
oblige,,v.,迫使,,
observation,,n.,注意；观察；观察力,,
observe,,v.,遵守,,
observer,,n.,观察员，观测者,,
obstacle,,n.,阻碍,,
obtain,,v.,获得,,
obvious,,adj.,明显的，显而易见的,,
obviously,,adv.,明显地，显然地,,
occasion,,n.,场合,,
occasional,,adj.,偶然的；临时的,,
occasionally,,adv.,偶然；非经常地,,
occupancy,,n.,占有,,
occupant,,n.,"占有者, 居住者",,
occupation,,n.,职业，工作,,
occupational,,adj.,职业的,,
occupy,,v.,占领；占，占有,,
occur,,v.,发生；出现；存在,,
occurrence,,n.,发生，出现；事件,,
ocean,,n.,海洋；洋,,
oceania,,n.,大洋洲,,
oceanic,,adj.,海洋的,,
october,,n.,十月,,
odd,,adj.,奇数的；单只的,,
odds,,n.,可能性,,
odor,,n.,气味,,
odorous,,adj.,有气味的， 难闻的； 香的， 芬芳的,,
odour,,n.,气味，味道,,
of,,prep.,…的；由于,,
off,,adv.,（离）开；（停）止,,
offence,,n.,犯罪，犯规；冒犯,,
offend,,v.,冒犯 v. 犯罪，违法,,
offense,,n.,犯罪；冒犯,,
offensive,,adj.,冒犯的，无礼的；进攻的，攻击性的 n. 进攻， 攻势,,
offer,,v.,提供；提出 n. 提供,,
offering,,n.,"提供, 奉献物",,
office,,n.,办公室；处，局，社,,
officer,,n.,官员；干事；军官,,
official,,adj.,官员的；官方的,,
often,,adv.,经常，常常,,
oh,,int.,嗬，哦，唉呀,,
oil,,n.,油；石油 v. 加油于,,
oily,,adj.,"油的, 油滑的",,
okay,,,convention. 对，好,,
old,,adj.,老的；…岁的,,
omission,,n.,"冗长,疏漏",,
omit,,v.,省略，省去；遗漏,,
on,,prep.,在…上,,
once,,adv.,一次；曾经,,
one,,num.,一 pron. 一个人,,
oneself,,pron.,自己；亲自,,
ongoing,,adj.,持续的，不间断的,,
onion,,n.,洋葱，洋葱头,,
only,,adv.,只，仅仅 adj. 唯一的,,
onto,,prep.,到…上,,
onward,,adj.,"向前的 adv. 向前,在前面",,
open,,adj.,开的；开放的 v. 开,,
opening,,adj.,开始的 n. 开始,,
openly,,adv.,"不隐瞒地, 公然地",,
opera,,n.,歌剧,,
operate,,v.,操作；施行手术,,
operation,,n.,手术；行动,,
operational,,adj.,操作上的；可使用的,,
operator,,n.,接线员；操作人员,,
opinion,,n.,意见，看法，主张,,
opponent,,n.,对手,,
opportunity,,n.,机会，良机,,
oppose,,v.,反对；反抗,,
opposite,,adj.,相反的,,
opposition,,n.,反对,,
oppress,,v.,压迫，压制；压抑,,
opt,,v.,选择,,
optical,,adj.,眼的；光学的,,
optimism,,n.,乐观,,
optimistic,,adj.,乐观的,,
option,,n.,选择,,
optional,,adj.,可以任意选择的,,
or,,conj.,或，或者；即,,
oral,,adj.,口头的；口的,,
orange,,n.,橙（树）；柑（树）,,
orbit,,n.,运行轨道 v. 环绕,,
orbital,,adj.,轨道的,,
orchestra,,n.,管弦乐队,,
order,,n.,次序；整齐 v. 命令,,
orderly,,adj.,整洁的；有秩序的,,
ordinary,,adj.,平常的；平凡的,,
ore,,n.,矿，矿石，矿砂,,
organ,,n.,器官,,
organic,,adj.,有机体的；器官的,,
organism,,n.,生物体；有机体,,
organization,,n.,组织；团体，机构,,
organizational,,adj.,组织的,,
organize,,v.,组织；编组,,
orient,,v.,使确定方向；使适应,,
oriental,,adj.,东方的；东方国家的,,
orientation,,n.,定位；方向,,
origin,,n.,起源,,
original,,adj.,原始的，最初的,,
originality,,n.,独创性,,
originate,,v.,开始,,
ornament,,n.,装饰物；装饰,,
ornamental,,adj.,装饰的,,
orphan,,n.,孤儿,,
orphanage,,n.,"孤儿院, 孤儿身份",,
other,,adj.,另外的；其余的,,
otherwise,,adv.,否则；要不然,,
ought,,,modal. 应当，应该,,
ounce,,n.,盎司，英两,,
our,,pron.,我们的,,
ours,,pron.,我们的,,
ourselves,,pron.,我们自己,,
out,,adv.,出，在外；现出来,,
outbreak,,n.,（战争、愤怒等）爆发,,
outcome,,n.,结果,,
outdated,,adj.,过时的,,
outdoor,,adj.,户外的，室外的,,
outdoors,,adv.,在户外，在野外,,
outer,,adj.,外部的，外面的,,
outgoing,,adj.,开朗的；外向的；外出的,,
outing,,n.,远足， 郊游， 短途旅行,,
outlet,,n.,出口；出路；排遣,,
outline,,n.,梗概，提纲，草稿，要点,,
outlook,,n.,观点，看法；展望,,
output,,n.,产量；输出量；输出,,
outset,,n.,开始，开端,,
outside,,n.,外部；外表 adj. 外部的,,
outsider,,n.,"外行, 局外人",,
outskirt,,n.,外边，郊区,,
outskirts,,n.,市郊，郊区,,
outstanding,,adj.,突出的，杰出的,,
outward,,adj.,外面的；向外的,,
outwards,,adv.,向外，往海外,,
oval,,adj.,椭圆形的 n. 椭圆形,,
oven,,n.,炉，灶；烘箱,,
over,,prep.,在…上方；超过,,
overall,,n.,工装裤 adj. 全面的,,
overcharge,,v.,向……多收费,,
overcoat,,n.,外衣，大衣,,
overcome,,v.,战胜，克服,,
overdue,,adj.,过期未付的， 逾期的； 过度的， 过火的； 迟到的， 延误的,,
overestimate,,v.,对（数量）估计过高,,
overflow,,v.,溢出，淹没,,
overhead,,adj.,在头顶上的；架空的,,
overhear,,v.,偶然听到；偷听,,
overload,,n.,负担太重,,
overlook,,v.,忽略；未注意到；眺望,,
overnight,,adv.,一夜；突然,,
overseas,,adv.,海外 adj. 在海外的,,
oversee,,v.,监督，监管,,
oversight,,n.,"疏忽, 看管",,
overstate,,v.,夸张，夸大,,
overtake,,v.,超车,,
overthrow,,v.,推翻 n. 推翻，瓦解,,
overtime,,n.,加班；加班的时间,,
overweight,,adj.,超重的,,
overwhelm,,v.,压倒，战胜,,
overwhelming,,adj.,压倒性的,,
overwhelmingly,,adv.,"压倒性地, 不可抵抗地",,
owe,,v.,欠；应把…归功于,,
owing,,adj.,应付的， 未付的,,
owl,,n.,猫头鹰，枭,,
own,,adj.,自己的 v. 有，拥有,,
owner,,n.,物主，所有人,,
ownership,,n.,所有（权），所有制,,
ox,,n.,阉牛；牛；公牛,,
oxygen,,n.,氧， 氧气,,
ozone,,n.,臭氧,,
pace,,n.,步，步速 v. 踱步,,
pacific,,adj.,和平的 n. 太平洋,,
pack,,v.,（把…）打包；（把…）装箱；挤满 n. 包,,
package,,n.,包裹，包，捆,,
packet,,n.,小包（裹），小捆,,
pad,,n.,垫；本子 v. 填塞,,
page,,n.,页,,
pain,,n.,痛，疼痛；辛苦,,
painful,,adj.,痛苦的，疼痛的，令人不快的,,
paint,,v.,（给…）上油漆；画，绘画,,
painter,,n.,画家，绘画者；漆工,,
painting,,n.,油画；绘画；着色,,
pair,,n.,一对 v. 成对，配对,,
palace,,n.,宫，宫殿,,
pale,,adj.,苍白的；浅的,,
palm,,n.,手掌，手心,,
pan,,n.,平底锅；烤盘,,
panda,,n.,熊猫；猫熊,,
panel,,n.,专门小组；面，板,,
panic,,n.,惊恐,,
pants,,n.,长裤， 便裤； 内裤,,
paper,,n.,纸；官方文件；文章,,
paperback,,n.,平装本， 简装本,,
parade,,n.,游行；检阅 v. 游行,,
paradox,,n.,悖论；自相矛盾,,
paradoxical,,adj.,矛盾的；诡论的；似非而是的,,
paragraph,,n.,（文章的）段，节,,
parallel,,adj.,平行的；相同的,,
parcel,,n.,包裹，小包，邮包,,
pardon,,n.,原谅；赦免 v. 原谅,,
parent,,n.,父亲，母亲，双亲,,
parental,,adj.,父母的,,
park,,n.,公园；停车场,,
parking,,n.,机动车停放； 停车场,,
parliament,,n.,议会，国会,,
part,,n.,一部分；零件,,
partial,,adj.,部分的；不公平的,,
partially,,adv.,部分地,,
participant,,n.,参加者,,
participate,,v.,参与，参加,,
participation,,n.,参加，参与,,
particle,,n.,微粒,,
particular,,adj.,特别的，特指的；讲究的；挑剔的，吹毛求疵的,,
particularly,,adv.,特别，尤其，格外,,
partly,,adv.,部分地，不完全地,,
partner,,n.,配偶；伙伴；搭挡,,
partnership,,n.,合伙(关系),,
party,,n.,聚会；党，党派,,
pass,,v.,经过；通过；度过,,
passage,,n.,通路，通道；通过,,
passenger,,n.,乘客，旅客,,
passion,,n.,热情，激情,,
passionate,,adj.,热情的,,
passive,,adj.,被动的,,
passively,,adv.,消极地,,
passport,,n.,护照,,
past,,adj.,过去的 n. 过去,,
paste,,n.,糊；酱；糨糊,,
pastime,,n.,消遣， 娱乐,,
pat,,v.,轻拍 n. 轻拍,,
patch,,n.,补丁；〔与周围部分不同的〕斑，小块 v. 修补，缝补,,
patent,,adj.,专利的 n. 专利,,
path,,n.,路，小道；道路,,
patience,,n.,忍耐，容忍，耐心,,
patient,,adj.,忍耐的 n. 病人,,
patiently,,adv.,耐心地,,
pattern,,n.,模式,,
pause,,n.,中止，暂停 v. 中止，暂停,,
pave,,v.,铺路,,
pavement,,n.,人行道,,
paw,,n.,脚爪，爪子,,
pay,,v.,支付；付给；给予,,
payment,,n.,支付,,
payroll,,n.,工资总额,,
pea,,n.,豌豆；豌豆属植物,,
peace,,n.,和平；平静；和睦,,
peaceful,,adj.,平静的；和平的,,
peach,,n.,桃子，桃树,,
peak,,n.,山顶，巅 adj. 最高的,,
peanut,,n.,花生,,
pear,,n.,梨子，梨树,,
pearl,,n.,珍珠； 珠状物； 珍品,,
peasant,,n.,农民,,
peculiar,,adj.,特有的；特别的,,
peculiarity,,n.,特性，独特性；怪癖,,
pedestrian,,n.,行人，步行者,,
peer,,n.,同龄人,,
pen,,n.,钢笔，自来水笔,,
penalty,,n.,惩罚,,
pencil,,n.,铅笔,,
penetrate,,v.,穿过,,
penetration,,n.,穿入；渗透,,
penny,,n.,（英）便士；（美）分,,
pension,,n.,养老金,,
people,,n.,人；人民，民族,,
pepper,,n.,胡椒，胡椒粉 vt. 在…上撒； 使布满,,
per,,prep.,每,,
perceive,,v.,察觉,,
percent,,adj.,百分之…,,
percentage,,n.,百分比，百分率,,
perception,,n.,感知,,
perceptive,,adj.,"感知的,知觉的",,
perfect,,adj.,完美的；完全的,,
perfection,,n.,尽善尽美；无比精确,,
perform,,v.,演出；履行，执行,,
performance,,n.,演出；履行；表现,,
performer,,n.,表演者,,
perhaps,,adv.,也许，可能，多半,,
